name,overall_score,intelligence_score,strength_score,speed_score,durability_score,power_score,combat_score,power_diversity_score,alignment_encoded,lore_depth_score,nlp_ability,nlp_able,nlp_battle,nlp_black,nlp_body,nlp_control,nlp_death,nlp_earth,nlp_energy,nlp_eventually,nlp_father,nlp_fight,nlp_force,nlp_form,nlp_help,nlp_hulk,nlp_human,nlp_later,nlp_life,nlp_man,nlp_men,nlp_new,nlp_power,nlp_powers,nlp_sonic,nlp_team,nlp_time,nlp_use,nlp_used,nlp_world,power_tier
Reign,12.0,-0.5,1.2727272727272727,1.375,0.6363636363636364,0.25,0.2857142857142857,0.4444444444444444,-1.0,-0.3414874404859629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Renata Soliz,,-4.25,-0.5454545454545454,-1.0,-1.0,-1.25,-2.142857142857143,-0.8888888888888888,0.0,-0.2699064193071745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Resurrection Spawn,25.0,-0.5,0.9090909090909092,0.875,0.8181818181818182,0.4166666666666667,0.7142857142857143,1.6666666666666667,0.0,-0.0857002134296503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.854089969645532,0.0,0.0,0.0,4.788882692124122,0.0,3.353341553079827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Rev-9,,-4.25,-0.5454545454545454,-1.0,-1.0,-1.25,-2.142857142857143,-0.8888888888888888,-1.0,0.1274010835659169,2.901047879849618,2.4889795838023296,3.094876466229457,0.0,2.237651110705875,0.0,0.0,0.0,0.0,0.0,0.0,9.395099717981015,0.0,0.0,0.0,0.0,6.843963496716081,1.3206278195534509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.766479245794556,0.0,1
Reverse Flash (CW),12.0,0.5,0.0,1.0,0.1818181818181818,0.4166666666666667,0.0,-0.5555555555555556,-1.0,0.743720242981448,1.1478358640118569,2.54405605122591,0.0,0.118528644277152,1.623150170001125,0.0,0.4646170355800456,1.827706424071484,1.549687872411511,0.5504377849399092,0.0,0.9293221664119264,14.732185526749426,0.0,0.3074854820660815,0.0,2.7078997241251774,0.696697210606446,0.1433242944178389,0.4878515212084152,0.0,0.0871313737145913,0.2122384206041169,1.426398806711126,0.0,1.6693278900119843,3.1422714606150395,1.197657940676529,0.5472960507518531,0.4765462654564822,1
Reverse Flash (New 52),16.0,0.5,0.0909090909090909,1.5,0.4545454545454545,0.4166666666666667,0.4285714285714285,0.1111111111111111,0.0,0.8642259070760138,1.4210232951075927,0.6095897269047579,0.0,0.0,0.5480354834407725,0.0,0.0,0.0,7.674067820622589,0.6814431744388797,11.74599128149131,0.0,13.207173514667238,0.0,0.0,0.0,0.0,0.3234422480214079,0.53230736425353,0.0,0.0,0.3236064902617837,0.7882548783791389,0.756807781620463,0.0,0.0,3.256860474183814,0.0,0.6775537006837563,0.0,1
Rey,14.0,-1.0,0.0909090909090909,-0.375,-0.5454545454545454,0.4166666666666667,-0.1428571428571428,1.0,0.0,0.381218190773272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.559939203734384,0.0,24.286809597120357,0.0,0.0,0.0,2.1576580313070295,0.0,1.3704118162586798,0.0,0.0,0.8331167063499946,1.0146711017883094,0.0,0.0,0.0,0.0,0.0,1.744344827670978,2.278276114416456,1
Rhino,5.0,-1.0,0.9090909090909092,0.125,0.6363636363636364,-0.6666666666666666,0.2857142857142857,-0.2222222222222222,-1.0,2.8533902479067477,0.0,0.0,1.2264304674344393,0.0,0.0,0.0,0.4653394244130413,0.8135769559706223,1.0347315564492177,0.0,0.0,2.4820455494635874,0.0,2.3722981378981207,0.6159271239865927,0.7888624290305922,0.0,0.3488902194137486,1.4354713572983522,3.9088802810639,0.0,0.8726684599940852,0.637705229806867,0.204088082647539,0.0,1.671923369157185,0.5855175962061022,0.3427200185954366,0.3654313262139255,0.0,1
Rick Flag,8.0,0.5,-0.3636363636363636,-0.375,-0.4545454545454545,-0.9166666666666666,0.5714285714285714,-0.7777777777777778,-1.0,0.9292398620916106,0.0,0.610860743399332,0.0,0.0,0.0,0.0,6.916754476398724,0.0,0.0,0.0,2.942620523891678,0.0,0.0,0.0,0.0,0.0,0.0,0.6482332734717425,0.0,0.9078307871674268,0.0,1.2971248857088902,0.0,0.0,0.0,18.63846502324665,0.0,0.0,0.0,1.7735862346782951,1
Rick Sanchez,19.0,0.75,-0.3636363636363636,-0.5,0.0,0.4166666666666667,0.1428571428571428,0.7777777777777778,1.0,-0.274175012313249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.890029028527351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.498613900871915,0.0,0.0,1
Rictor,,-4.25,-0.5454545454545454,-1.0,-1.0,-1.25,-2.142857142857143,-0.8888888888888888,0.0,0.4698735839763586,2.477524268953433,0.0,1.3215279223336684,0.0,0.0,0.0,0.0,0.0,0.0,1.1880818621324316,2.559861136953316,4.011755152717802,9.868469841272162,0.0,1.9910583944649076,0.0,0.0,0.5639147660962311,0.0,0.7897453076709322,0.2625339523474227,3.385206713956262,2.7486116491248493,0.6597392359270019,0.0,2.70234653534671,1.8927559440594643,1.1078836170729625,2.3626012926637032,0.0,0
Riddler,9.0,0.75,-0.3636363636363636,-0.75,-0.7272727272727273,-1.0833333333333333,-1.7142857142857142,-0.7777777777777778,-1.0,0.2988015104252175,0.0,0.0,0.0,0.0,0.0,0.0,4.502058209849872,0.0,0.0,0.0,15.322618645219723,0.0,0.0,7.650490335742461,5.9589616089604345,0.0,0.0,0.0,2.777574935663787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3157419991733765,0.0,0.0,1
Riot (SONY),10.0,-0.25,0.7272727272727273,0.5,0.6363636363636364,0.4166666666666667,0.2857142857142857,-0.1111111111111111,-1.0,-0.3063536365128879,2.74037187272248,3.5266892821427565,0.0,0.0,4.227435339717634,3.377068026377959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.654891288474106,0.0,0.0,0.0,0.0,2.0530558980498155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.901688577620715,0.0,0.0,2
Rip Hunter,11.0,0.75,-0.3636363636363636,-0.75,-0.8181818181818182,0.4166666666666667,-1.4285714285714286,-0.5555555555555556,0.0,-0.3572483992776227,3.1285577840967984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.447702686702872,0.0,0.0,5.065947473534768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.780252945561779,0.0,0.0,0.0,1
Ripcord,,-4.25,-0.5454545454545454,-1.0,-1.0,-1.25,-2.142857142857143,-0.6666666666666666,0.0,0.1365949761943851,1.39828374910867,0.0,0.0,0.0,0.0,1.7231600528097375,0.0,0.0,0.0,0.0,0.0,2.264184494877983,0.0,0.0,0.0,0.0,0.0,0.6365328995528782,0.0,0.0,0.4445126496925197,2.547424510193605,0.0,4.468183002554168,0.0,9.151023767201965,0.5341239056207471,1.2505513484324,0.0,0.0,1
Robin II,6.0,0.25,-0.3636363636363636,-0.375,-0.4545454545454545,-0.75,0.2857142857142857,-0.3333333333333333,0.0,1.154490231489082,0.0,0.5421902895436607,0.0,0.2610290337740071,0.0,0.0,1.5348003422972687,0.0,0.0,3.6365954583840328,0.0,2.0465944636644484,0.0,2.608134910461549,8.125897881248177,0.0,0.0,1.150723106807074,0.0,2.417328545022499,0.0,2.8782685945863644,0.0,0.0,0.0,2.757200899659401,0.4827941497820223,3.391116941247032,0.0,4.722620881281174,2
Robin III (Arkham),8.0,0.5,-0.3636363636363636,-0.25,-0.4545454545454545,-0.6666666666666666,0.2857142857142857,-0.2222222222222222,0.0,-0.3572483992776227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Robin III,7.0,0.25,-0.3636363636363636,-0.375,-0.4545454545454545,-0.75,0.2857142857142857,-0.2222222222222222,0.0,17.373501888031523,0.0,0.4665059794014245,1.8562188442531853,0.1347552039216056,0.5032798001647726,1.0721142472932474,2.9052268391557377,0.0,0.58727999614269,1.2515853261983605,5.393373534658162,5.634913486999638,0.5775524228981748,0.0,8.389925137460173,0.0,0.0,0.5940562422237802,0.9776722566421412,1.1092766921417974,0.0460944166755668,2.5755509034680673,0.1206469196662378,0.3475012846848399,0.0,8.065899528425561,2.160084904860803,0.5835502259816177,0.2074069419374713,1.0835708038558334,1
Robin (Titans),5.0,-0.25,-0.3636363636363636,0.125,-0.1818181818181818,-0.5833333333333334,0.7142857142857143,0.2222222222222222,0.0,-0.1753406665572155,0.0,3.22422960123244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7916893146657635,0.0,3.42322575004942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Robin V,6.0,0.0,-0.3636363636363636,-0.125,-0.7272727272727273,-0.75,-0.2857142857142857,-0.3333333333333333,0.0,6.376621244459038,0.0,1.1254890890543556,3.2654275968705457,0.4515409305318386,1.349121504303365,1.6166096213500494,1.061989411249169,0.4641827379911752,0.0,2.9356892384821225,7.228897537677579,8.496720738071799,0.0,2.7070084443755538,3.514144995343875,0.0,0.0,0.5971733200552827,1.3104029460002904,0.8363228908594512,0.0,0.995794269112076,0.0,0.2328831078596201,0.0,0.9539084920134296,1.6703223890154897,1.9553739253371956,0.4169904575218853,0.5446282089649397,1
Robin VI,4.0,-0.5,-0.3636363636363636,-0.375,-0.6363636363636364,-1.0,-0.1428571428571428,-0.5555555555555556,1.0,0.0791331472664587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Robin,8.0,0.5,-0.3636363636363636,-0.375,-0.4545454545454545,-0.75,0.2857142857142857,-0.3333333333333333,0.0,1.8463306517813167,0.0,0.4996382436149612,1.2425322022367935,0.0,0.0,1.435322651596807,4.243039549659607,1.2363875412838965,0.0,2.23412604099374,2.4068427478264804,1.885974136641312,0.0,2.4034439031924717,1.8720407869156588,0.0,4.121575672758554,1.5906185053299615,0.872590546725197,1.485074904227073,0.0,2.652377021472697,0.0,0.0,0.0,7.622432795461271,2.6694217031554928,0.0,1.1106871589958445,2.9013208682000395,1
Robocop,7.0,0.25,0.0,-0.625,0.4545454545454545,-0.3333333333333333,-0.7142857142857143,0.2222222222222222,0.0,-0.3572483992776227,0.0,0.0,0.0,0.0,9.196765885064153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Robotman,10.0,0.75,0.3636363636363636,0.25,0.0,-0.1666666666666666,-0.4285714285714285,-0.3333333333333333,2.0,-0.2137580036118863,0.0,0.0,0.0,0.0,4.121639626649581,0.0,0.0,0.0,0.0,0.0,0.0,8.65264810691142,0.0,0.0,0.0,0.0,6.303116472547368,0.0,4.003352323630794,0.0,0.0,2.4337645535831536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Rock Lee,8.0,-0.75,1.0909090909090908,0.25,0.2727272727272727,0.0,0.7142857142857143,0.0,0.0,-0.3290100147758988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.321952436201663,0.0,0.0,0.0,0.0,2
Rocket Raccoon (MCU),9.0,0.5,-0.2727272727272727,0.5,-0.1818181818181818,-0.5,0.1428571428571428,-0.4444444444444444,0.0,-0.167131833853226,9.058908517681088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.460370329848435,0.0,0.0,0.0,2
Rocket Raccoon,4.0,-0.5,-0.4545454545454545,-0.375,-0.4545454545454545,-0.75,-0.2857142857142857,-0.2222222222222222,0.0,3.44475455590215,0.5250301869924543,0.4504542739128726,1.680327561364373,0.0,0.404968973190018,0.6470153467215279,2.5502388630848833,2.7866964714031877,0.0,0.0,0.0,0.0,1.3941994786274292,1.0834254504517145,4.219396654388351,0.8492136025788485,1.8579256099540695,0.4780131178555575,0.7866934650647813,0.669442688023455,0.0,0.2391279251776825,0.2912391426783601,0.0,0.0,4.581391268859976,0.0,0.9391186999486496,1.0013520464926295,0.6539293187495004,1
Rocket,6.0,-0.25,0.0,-0.125,0.1818181818181818,-0.1666666666666666,0.2857142857142857,-0.1111111111111111,2.0,-0.3487112132654736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Rogue (FOX),9.0,0.25,-0.1818181818181818,0.125,-0.1818181818181818,0.25,0.2857142857142857,-0.7777777777777778,0.0,-0.1300279100311935,5.604569995406823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.566703937622978,2.687637832668854,5.790829619859603,0.0,14.882741524421007,0.0,0.0,0.0,0.0,0.0,4.19888103495663,0.0,0.0,1.2763163221070073,0.0,1.492439356822541,0.0,0.0,0.0,0.0,0.0,0.0,1
Rogue,8.0,0.25,-0.3636363636363636,-0.75,-0.4545454545454545,0.0833333333333333,0.1428571428571428,-0.7777777777777778,0.0,1.3189952388770316,1.1572137045043835,1.2410521145711748,0.0,0.0,0.8925880021471838,2.1391199348169145,2.107858344555472,0.0,0.0,1.664804615835526,0.0,0.0,1.5364704577488562,2.3879670352927302,0.9299929326289044,0.0,2.730023315553874,0.2633959649463309,1.7339430790292625,0.0,0.367876784935561,0.2635297160059199,3.8515034245108986,3.081541096412675,0.0,7.573348485528633,0.8840773610960391,0.5174754979148162,0.5517674697300003,2.1619784581405783,1
Ronan The Accuser (MCU),8.0,-0.25,0.7272727272727273,0.5,0.2727272727272727,0.25,0.5714285714285714,0.0,2.0,-0.0075521260876703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2429805159003,5.167618992778003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ronin (MCU),7.0,0.25,-0.2727272727272727,0.0,-0.2727272727272727,-0.5,0.5714285714285714,0.2222222222222222,0.0,0.657034969627319,0.6523705239012456,3.358242226216825,2.7838302093633907,0.4041932972583506,0.0,2.411825555007195,1.5843857214327306,0.0,0.0,1.8770421663662895,0.0,7.394500996324478,0.0,0.0,0.0,0.0,0.0,0.2969749891081783,1.4662460578520229,0.4159043498140765,0.0,0.5942515828326063,0.0,0.3474391241073209,0.0,7.115697097778801,0.7475879463523094,0.5834458412767056,1.8663285712828064,2.4375981962716784,1
Ronin (Ninjago),9.0,0.75,-0.3636363636363636,-0.5,-0.7272727272727273,0.0,0.7142857142857143,0.6666666666666666,1.0,-0.2048924642915777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ronin,5.0,-0.25,-0.3636363636363636,-0.5,-0.8181818181818182,-1.0,0.1428571428571428,-0.8888888888888888,0.0,4.4629781645050075,0.4659630144626855,0.1998885364595798,0.4970955417904566,0.096233209153302,0.0,0.574224547142688,2.8291634883176795,1.4839118058858054,0.0,1.7875980884466531,0.0,0.7545151212731607,0.0,0.0,2.2468225633519503,0.0,0.0,1.0605886997878644,1.39637707515263,2.3765150320843964,0.0,1.273352713255726,0.258474031044404,0.7444869549432441,0.0,17.280387853074505,1.779910446061288,1.6669311258959674,0.4443487533496725,1.1607213610154832,1
Rorschach,6.0,0.25,-0.3636363636363636,-0.25,-0.6363636363636364,-0.8333333333333334,0.1428571428571428,-0.3333333333333333,0.0,2.5959612543096373,0.0,0.4935657654724,1.2274307768836816,0.118809758630705,0.8874544335381924,0.0,1.3971569030327535,0.0,0.0,2.2069730323419123,2.3775905835545608,0.0,3.055267416657109,0.0,5.54786541541221,0.0,0.0,2.0950487015768515,1.7239705992974377,4.401077026763076,0.0,2.096112556081166,0.0,0.0,0.0,0.0,0.8789927399965789,1.0289986505916786,1.0971881452945969,5.732117881263487,1
Ruby Thursday,,-4.25,-0.5454545454545454,-1.0,-1.0,-1.25,-2.142857142857143,-0.8888888888888888,-1.0,0.9886718108684944,0.0,0.0,0.0,0.0,2.0750649763855127,3.3153129598790336,2.1779081429865492,2.855811990768274,0.0,0.0,0.0,0.0,0.0,0.0,1.4413486462152978,0.3955798908158675,3.173342994300952,1.6328959250078785,1.343675001114485,5.145346313838613,0.0950255798256495,1.2252938256065276,0.4974374044542273,0.4775923484725596,0.0,0.0,0.0,0.0,0.8551562787395084,0.0,1
Sabretooth (FOX),9.0,-0.25,0.7272727272727273,0.625,0.6363636363636364,0.4166666666666667,0.4285714285714285,0.2222222222222222,-1.0,-0.2758167788540469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.792460583334917,10.325916074200784,0.0,0.0,0.0,0.0,0.0,5.894173259249524,2.274707976793837,0.0,0.0,0.0,0.0,2.7718235180535307,2.661242784890878,0.0,0.0,0.0,0.0,0.0,0.0,2
Sabretooth,6.0,-0.25,0.3636363636363636,0.0,0.6363636363636364,-0.4166666666666667,0.7142857142857143,0.6666666666666666,-1.0,3.884091282219668,0.8488417780739004,1.4565425618648702,1.8111113992709835,0.1314805561257501,0.3273664941405712,1.0460611045972033,0.0,0.0,0.0,0.8141139386504224,0.8770517836467541,0.6872476325869881,3.3811049166725926,0.0,2.728681319469769,0.0,8.010129283252631,0.9660337513816892,1.5898568697305782,2.164640950934761,0.4047686045645536,0.1933048596288273,0.9417209061138062,1.1301891834261557,0.0,8.332827250584621,0.6484902453424071,0.379579692195069,0.8094672198676441,0.5286196293223402,1
Sage,6.0,0.25,-0.3636363636363636,-0.75,-0.7272727272727273,-0.75,-0.5714285714285714,-0.6666666666666666,0.0,1.7432277130192086,3.3711938682824663,1.4461727380434717,0.0,0.0,0.0,0.8308909558313138,1.6374962489558658,0.0,0.0,0.646654297409629,0.0,2.183535320540918,0.0,1.3913246612452326,1.0837018123173168,0.0,1.5906202676030483,1.2277198011065211,1.5153964008258405,0.4298459671355312,0.6430189809354436,1.8425148459641565,0.0,1.077257112526443,0.0,8.825068654960337,1.0301973325111171,1.2060073044530637,1.285926776311842,0.0,1
Sai,6.0,-0.75,0.0,0.5,-0.0909090909090909,0.3333333333333333,0.5714285714285714,0.2222222222222222,0.0,-0.3247414217698243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.321952436201663,0.0,0.0,0.0,0.0,1
Saint Of Killers,19.0,0.25,-0.1818181818181818,-0.5,0.8181818181818182,0.4166666666666667,0.4285714285714285,0.5555555555555556,-1.0,-0.3014283368904942,0.0,0.0,0.0,0.0,0.0,0.0,10.12458875058596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.315448687128491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sakura Haruno,14.0,-0.75,1.2727272727272727,1.5,0.3636363636363636,0.4166666666666667,0.7142857142857143,0.3333333333333333,0.0,-0.2646527663766212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.98941296056845,0.0,0.0,0.0,9.700001236544042,2
Sam Winchester,7.0,0.25,-0.2727272727272727,-0.375,-0.0909090909090909,-0.5833333333333334,0.2857142857142857,-0.1111111111111111,0.0,-0.1162370710884912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.915953722429072,0.0,0.0,0.0,0.0,0.0,0.0,3.5446416914875964,0.0,0.0,0.0,1
Samukai,11.0,-1.75,0.6363636363636364,0.0,0.0909090909090909,0.4166666666666667,0.1428571428571428,1.6666666666666667,-1.0,0.0242981448038089,0.0,1.6584150499934442,4.124252157685098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.427473896954249,0.0,0.0,1.7598770722270471,0.0,0.0,0.0,1.7607707283739995,0.0,2.058928094743999,0.0,0.0,1.4767381480055437,0.0,0.0,0.0,2
Samurai Mech(Stone Army),12.0,0.75,0.2727272727272727,0.125,0.0909090909090909,0.4166666666666667,0.1428571428571428,1.3333333333333333,-1.0,-0.0709243145624692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8157384712484905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462155473253506,5.342373620852616,1.709747290918109,0.0,0.0,0.0,0.0,0.0,0.0,1
Samurai X,17.0,0.75,0.0,-0.5,-0.5454545454545454,0.4166666666666667,0.7142857142857143,1.5555555555555556,0.0,-0.0164176654079789,3.7771618552721646,1.6203246433451974,2.0147632543774807,0.0,1.4567099149710945,0.0,0.0,0.0,0.0,0.0,0.0,3.058102946845856,0.0,3.8971790440461778,0.0,0.0,0.0,1.719456290148207,1.4149036672806028,1.204022858179676,0.0,2.5804941312579226,4.190453835762702,0.0,0.0,0.0,0.7214102443748289,1.6890473247540163,1.8009768044846906,0.0,1
Sandman (SONY),15.0,-0.75,0.8181818181818182,0.75,0.7272727272727273,0.4166666666666667,-0.1428571428571428,0.6666666666666666,1.0,0.7463470694467247,0.6752628142748555,1.4483691997166757,0.720379352210986,0.0697294695314957,2.0833886912046844,0.0,1.6399832946982111,0.0,0.0,0.6476364424485367,0.0,2.1868516959070745,0.0,0.0,0.0,0.0,0.7965180588171548,0.9221883556994817,0.0,6.887981144092793,0.0,0.9226566380049476,0.0,0.0,0.0,1.473078709638604,0.0,0.0,0.6439399274047998,0.0,1
Sandman,8.0,0.25,0.1818181818181818,-0.125,-0.1818181818181818,-0.1666666666666666,0.5714285714285714,0.1111111111111111,0.0,1.7658840912822196,0.0,0.4223749523861411,1.0503889293199369,0.0,1.5189000142738818,1.2133665594544527,3.586902425229656,0.0,0.0,0.0,10.173261394673773,4.782989971315606,0.0,6.095337079256859,3.1651025450636205,0.0,0.0,2.6892954013784385,0.7376544836901586,2.510850400179336,0.1043348204967833,1.7937740074484227,1.0923383450507216,0.0,0.0,0.0,0.7522088091917706,0.880578205486109,1.8778644024627285,2.4526650616186227,1
Sarab (CW),5.0,-0.25,-0.2727272727272727,0.125,-0.1818181818181818,-0.5833333333333334,0.7142857142857143,0.2222222222222222,1.0,-0.2147430635363651,0.0,5.440469326153994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2415339737352555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688948007336732,2.268486182318465,0.0,0.0,1
Sasquatch,8.0,0.25,0.9090909090909092,-0.375,0.0,-1.0,-1.0,-0.2222222222222222,0.0,3.0201937284518143,0.7275026868447616,0.1560418346845601,3.1044381725285604,0.0,1.9639938461492268,0.8965301707051588,0.4417140363914082,1.158407204343722,0.0,1.0466086137569748,0.0,0.0,1.9318581899246063,12.760517468670889,1.7539690930049934,0.2139462013586904,0.858138513864603,0.827942459792216,0.2725184302431687,0.9276063858641378,0.1156360957473517,1.4910531921661645,0.2017762635959796,0.9686324222296148,0.0,13.489835247254389,0.6947384189632608,0.0,0.346878294976665,0.4530552225215798,1
Sasuke Uchiha,33.0,-0.5,1.2727272727272727,1.5,0.8181818181818182,0.4166666666666667,0.7142857142857143,1.4444444444444444,0.0,-0.0344770973567558,0.0,2.525203176881536,4.186557380348627,0.2026199282356572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.153804045748909,0.0,0.0,0.8932317985830873,2.940085083379291,0.0,0.0,1.7873707538080272,0.0,0.0,0.0,4.280472868040844,0.7495236416200506,5.264608778110692,3.742321940937788,2.4439097577624698,1
Saturn Girl (CW),7.0,-0.25,0.0909090909090909,-0.25,-0.2727272727272727,0.25,0.0,0.1111111111111111,0.0,-0.0334920374322771,3.5733153046258614,3.065757342882327,1.2706867656934804,0.0,0.0,1.4678456579240915,0.0,0.0,0.0,0.0,0.0,3.85741692900382,15.814691732992964,9.831614357762428,0.0,0.0,1.4049888477069885,0.0,0.0,0.0,0.0,0.0,0.6607171115246471,0.6343580803202317,0.0,0.0,0.9099693953332813,0.0,0.0,0.0,1
Savage Dragon,7.0,-0.25,0.7272727272727273,0.375,0.5454545454545454,-0.1666666666666666,-0.1428571428571428,-0.2222222222222222,0.0,5.0136266622886225,0.4224223647984042,0.9060524724769706,3.1545205830382264,0.0,0.9774749465636012,4.16454153828523,1.0259199928256628,4.035755079729078,1.140620948147541,0.810280417536457,1.7458437983077952,1.3680230057395972,3.365183880965868,1.7433783892855177,0.6789581082867597,0.0,0.4982756859956798,1.7306727592683582,0.3164741019823415,1.6158360245442367,0.0,1.539156964997051,0.2343216264892991,0.8998938551130362,0.0,7.372079479637258,2.0976690066443937,0.0,0.402827789672613,6.313565415799075,1
Scarlet Spider II,8.0,0.5,0.4545454545454545,0.5,-0.2727272727272727,-0.6666666666666666,-0.5714285714285714,-0.1111111111111111,0.0,3.538006895419471,1.0910493004921713,0.9360753583934632,1.551927875001437,0.0,0.8415537351309519,0.8963619730032375,0.4416311665803801,0.0,1.9640274620986689,0.69760817326166,1.5030782881815126,1.1777947601343666,1.9314957547064728,0.0,1.169093354330775,0.0,3.0029213158265047,0.8277871298059973,2.4522057284289858,6.260168416261729,0.0,0.9938489708097658,0.201738408423953,0.9684506974502944,0.0,0.0,1.3892161586781833,0.3252590124158636,1.040439651794621,0.4529702249947128,1
Scorpia,4.0,-0.75,0.0,0.0,-0.4545454545454545,-0.6666666666666666,-1.2857142857142858,-0.3333333333333333,-1.0,0.5230668198982105,0.0,0.0,0.0,0.0,3.736628593081292,5.969978454590554,0.0,0.0,0.0,0.0,0.0,2.6147953444794414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.176914418389075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
